Timestamp_Dly	Dom_Wind_Direction_Dly	ENV__Dur_(Hrs)_Dly	Outside_Temp_(°F)_Dly-Ave	Wind_Chill_(°F)_Dly-Ave	Heat_Index_(°F)_Dly-Ave	Dew_Point_(°F)_Dly-Ave	Outside_Humidity_(%)_Dly-Ave	Wind_Speed_(mph)_Dly-Ave	Rain_Rate_(in/hr)_Dly-Ave	Barometer_(inHg)_Dly-Ave	Solar_Radiance_(W/m2)_Dly-Ave	Gr_Roof_Temp_(°F)_Dly-Ave	Wh_Roof_Temp_(°F)_Dly-Ave	Outside_Temp_(°F)_Dly-Min	Wind_Chill_(°F)_Dly-Min	Heat_Index_(°F)_Dly-Min	Dew_Point_(°F)_Dly-Min	Outside_Humidity_(%)_Dly-Min	Wind_Speed_(mph)_Dly-Min	Rain_Rate_(in/hr)_Dly-Min	Barometer_(inHg)_Dly-Min	Solar_Radiance_(W/m2)_Dly-Min	Gr_Roof_Temp_(°F)_Dly-Min	Wh_Roof_Temp_(°F)_Dly-Min	Outside_Temp_(°F)_Dly-Max	Wind_Chill_(°F)_Dly-Max	Heat_Index_(°F)_Dly-Max	Dew_Point_(°F)_Dly-Max	Outside_Humidity_(%)_Dly-Max	Wind_Speed_(mph)_Dly-Max	Rain_Rate_(in/hr)_Dly-Max	Barometer_(inHg)_Dly-Max	Solar_Radiance_(W/m2)_Dly-Max	Gr_Roof_Temp_(°F)_Dly-Max	Wh_Roof_Temp_(°F)_Dly-Max
12:00:00.000 AM 10/20/2015		24.001272	62.912272	62.656275	61.267053	42.512049	47.840510	2.666583	0.000000	30.731652	109.054562	58.300792	59.381212	53.069600	52.584600	51.769200	36.981981	36.562249	0.009980	0.000000	26.346001	0.000000	50.270926	45.288989	75.143937	74.880518	74.062227	48.759790	55.996000	6.628743	0.000000	31.640071	488.186879	67.215545	94.464849
12:00:00.000 AM 10/21/2015		23.999696	62.466057	62.325262	61.560144	48.338541	60.464816	2.600017	0.000000	25.130642	71.149207	61.417348	59.699750	52.816733	52.685885	52.245617	42.629379	49.089820	0.003976	0.000000	21.868000	0.000000	56.062246	47.353600	72.702186	72.522862	72.274752	54.057099	72.968191	6.079840	0.000000	31.639999	379.727634	66.607051	84.018396
12:00:00.000 AM 10/22/2015		23.998904	58.667612	58.477415	57.742393	46.645301	65.476686	2.765767	0.000000	29.756644	112.010651	59.872579	56.020377	49.595409	49.488224	49.153094	39.679332	42.968127	0.063745	0.000000	23.181000	0.000000	54.028747	34.146960	65.212102	65.165475	64.019841	53.493477	81.960000	5.453094	0.000000	31.105000	504.051793	64.132476	87.956506
12:00:00.000 AM 10/23/2015		24.001963	49.256059	48.811985	48.917679	42.704630	78.926514	2.190980	0.000000	23.181000	106.726295	51.863311	46.200800	40.287674	40.260835	40.230020	37.988241	60.830677	0.017928	0.000000	23.181000	0.000000	43.622062	28.780686	59.050797	58.703984	57.822311	45.668296	92.135189	5.264646	0.000000	23.181000	478.485149	59.079967	80.215712
12:00:00.000 AM 10/24/2015		23.999439	56.983559	56.371060	57.515786	54.284322	90.842062	4.069881	0.022086	23.181000	47.271890	57.767918	55.355684	49.537575	49.486083	49.842943	46.513837	84.053465	0.218688	0.000000	23.181000	0.000000	53.095189	45.840693	68.263566	67.823565	69.799208	63.259185	97.100402	6.944112	0.214240	23.181000	344.389662	64.020334	71.333879
12:00:00.000 AM 10/25/2015		24.000591	51.379565	50.322541	50.655756	41.351111	70.113120	3.802289	0.000000	23.181000	135.100514	52.865752	48.182376	43.673664	43.216932	43.573663	38.258924	47.810379	0.000000	0.000000	23.181000	0.000000	48.479500	29.886340	59.610579	59.125948	57.480239	50.779879	89.069170	7.383698	0.000000	23.181000	530.176938	59.257554	81.798442
12:00:00.000 AM 10/26/2015		23.999761	47.767314	47.546154	47.274948	40.372805	76.674814	1.355487	0.000000	24.798474	123.614715	47.164249	43.072470	38.273346	38.104008	38.173347	35.796574	56.549801	0.104000	0.000000	23.181000	0.000000	39.284480	24.273713	59.862948	59.785856	58.365338	45.182766	92.822355	3.855422	0.000000	30.299999	507.610442	55.196362	83.888993
12:00:00.000 AM 10/27/2015		23.999671	49.239532	48.931201	48.987030	43.530690	81.384698	1.649822	0.000000	23.043710	78.539208	47.819596	44.910093	42.812476	42.812476	42.812476	39.742096	64.312871	0.005988	0.000000	18.476999	0.000000	41.380065	30.522439	57.622555	57.402196	56.620959	46.902259	93.447106	4.294466	0.000000	25.134001	340.904762	54.174313	67.414903
12:00:00.000 AM 10/28/2015		23.999671	53.943124	52.273968	54.244930	52.224226	93.965951	5.811938	0.065001	18.476999	23.156760	54.087757	51.409489	48.355511	47.628657	48.686974	46.068127	85.680639	2.462926	0.000000	18.476999	0.000000	50.788483	45.321415	60.307801	59.905601	60.707799	58.475176	97.682000	8.392430	0.272724	18.476999	119.655378	58.645462	59.693399
12:00:00.000 AM 10/29/2015		23.999599	40.881462	36.589073	40.583875	34.941376	79.474465	7.065329	0.000000	18.292330	44.797049	45.237061	37.655201	36.113572	30.797605	35.804392	29.862024	67.469185	2.969940	0.000000	17.657000	0.000000	42.193433	27.020763	50.820559	47.972255	50.880639	46.885394	93.704591	9.500994	0.000000	23.689359	200.538000	55.532475	46.279493
12:00:00.000 AM 10/30/2015		24.000003	44.761674	44.391528	44.685803	40.374311	85.003236	1.303518	0.000000	25.936135	61.276137	45.301439	42.433248	39.806786	39.547305	39.807784	38.053505	71.660679	0.000000	0.000000	17.657000	0.000000	40.905174	31.793590	50.243712	50.105987	49.904990	42.192336	94.000000	2.457086	0.000000	30.532163	298.386905	50.757596	59.213781
12:00:00.000 AM 10/31/2015		23.999412	44.111188	42.446086	44.046816	40.140160	85.961685	3.574225	0.003533	22.795708	33.984077	44.462205	39.528019	39.368000	39.252400	39.268001	35.901812	76.457086	0.000000	0.000000	17.886999	0.000000	41.594058	26.084515	48.527944	46.336327	48.917765	46.608494	93.043912	8.087824	0.044770	31.440001	143.128968	46.624383	50.768996
12:00:00.000 AM 11/10/2015		24.001396	44.177601	43.514436	44.229521	41.422861	90.036652	1.646858	0.011284	29.389181	29.433843	44.430854	40.928610	42.392048	40.406930	42.392048	38.000407	82.574297	0.048096	0.000000	21.192947	0.000000	41.027276	29.793014	45.920161	45.641516	45.982036	43.065268	94.497018	4.610338	0.069495	31.620049	126.902584	47.338729	46.682534
12:00:00.000 AM 11/14/2015		23.998469	41.253286	39.344629	40.629958	31.200178	68.010218	3.482761	0.000000	30.169042	104.526709	38.617145	37.768346	34.133068	32.281673	33.795436	28.500625	51.513944	1.029762	0.000000	30.048538	0.000000	34.843438	21.825686	50.222908	49.026295	49.070319	33.135176	80.958167	6.123260	0.000000	30.244478	434.914513	43.140572	67.308478
12:00:00.000 AM 11/15/2015		24.000298	50.032514	48.973944	48.813871	36.021848	60.517307	3.431145	0.000000	30.143035	99.494729	41.406259	43.484794	37.341716	35.393028	37.041717	30.659268	39.561753	0.493014	0.000000	30.106714	0.000000	34.557342	27.530436	65.817461	65.308367	63.304167	42.323417	80.221557	6.696429	0.000000	30.173220	414.213147	49.146373	80.689142
12:00:00.000 AM 11/16/2015		24.000695	50.354056	50.282444	49.229462	36.807843	60.652384	1.000499	0.000000	30.932276	96.017556	43.426798	41.512006	38.965469	38.936727	38.586826	32.346763	43.562874	0.000000	0.000000	30.128818	0.000000	36.734576	21.682299	62.089421	61.921358	59.707186	40.703515	78.650099	4.019960	0.000000	31.797001	416.858566	49.381661	79.540031
12:00:00.000 AM 11/17/2015		24.000246	51.830179	51.170169	50.909727	40.915715	67.980063	3.278452	0.000000	29.702944	53.585147	46.546209	47.833456	42.592368	42.585139	42.579717	36.644275	51.017822	0.006012	0.000000	28.188000	0.000000	40.077773	28.336620	58.787500	57.588691	56.998810	44.255318	90.000000	8.015936	0.000000	31.465308	252.421471	51.399167	67.952731
12:00:00.000 AM 11/19/2015		24.000563	47.124138	43.781472	46.530193	35.748349	66.004444	7.102123	0.000000	23.410332	42.712790	49.665163	39.884745	36.484722	31.915873	35.584722	20.871183	42.719124	4.622266	0.000000	17.855000	0.000000	39.245349	25.335346	58.793788	57.153106	58.929659	55.360454	88.400802	11.228571	0.000000	30.829293	329.713439	57.341228	57.445055
12:00:00.000 AM 11/20/2015		23.998537	36.985605	33.681061	36.048226	21.350970	53.936484	4.744693	0.000000	24.575253	95.626202	34.927029	31.991460	29.534531	26.494433	29.034531	19.285042	38.488048	1.254509	0.000000	16.139000	0.000000	32.981869	16.314546	44.453952	40.865080	43.037352	22.465701	68.467066	10.508876	0.000000	31.771000	412.659406	38.217596	57.756043
12:00:00.000 AM 11/21/2015		24.001650	31.245775	30.857829	31.020028	27.768522	87.720719	0.495879	0.000000	29.024175	2.512029	33.721277	29.345309	27.560558	22.703785	27.460558	22.820338	57.900794	0.000000	0.000000	17.958000	0.000000	33.393569	28.108739	36.235318	35.929116	35.425398	30.014650	94.779559	4.500000	0.000000	31.771000	13.352590	34.090796	31.839073
12:00:00.000 AM 11/22/2015		23.999406	25.346896	21.987608	25.075882	20.162645	81.324318	3.231941	0.005836	26.285301	40.480942	33.959976	29.343829	18.457344	16.822400	18.357344	15.862051	60.075397	0.474849	0.000000	26.247000	0.000000	33.907683	29.298862	31.175800	26.478600	30.475800	25.612073	93.830339	6.632000	0.118986	26.650000	195.834990	34.012737	29.409828
12:00:00.000 AM 11/23/2015		23.999060	26.167346	23.417662	25.854992	20.179640	77.949584	2.655574	0.000000	23.984441	23.771464	34.166529	29.316716	19.223944	15.684692	19.088072	12.999468	70.984032	0.868263	0.000000	18.153295	0.000000	33.965868	29.290178	31.192857	29.954491	30.726191	25.863659	89.014085	4.830339	0.000000	31.530001	103.938124	34.491141	29.337706
12:00:00.000 AM 11/24/2015		24.000237	32.088088	31.411770	31.893366	28.497580	86.805710	1.013485	0.008537	31.355611	65.047865	34.514797	29.314501	23.901793	22.834861	23.801793	21.717229	75.266402	0.000000	0.000000	28.395000	0.000000	34.388279	29.287947	41.897006	40.988270	41.497006	34.663097	93.697395	2.839679	0.077197	32.020000	329.316733	34.642109	29.356189
12:00:00.000 AM 11/25/2015		24.000328	41.619061	40.372173	41.136435	34.017838	75.830827	3.154134	0.000000	31.054766	86.893560	34.468568	30.192931	30.695600	30.668200	30.591400	28.841569	60.175542	0.004016	0.000000	28.006001	0.000000	33.973146	28.829839	53.225444	51.663116	52.099211	40.101237	93.948207	6.154762	0.000000	31.934999	379.998008	35.425240	33.535651
12:00:00.000 AM 11/26/2015		24.000429	51.362321	49.564192	51.006713	44.435669	77.387965	5.634136	0.002826	30.857877	49.342439	43.377675	47.437409	43.676247	41.881636	43.541716	34.835735	65.667327	2.296813	0.000000	28.006001	0.000000	35.593325	34.072592	58.633002	57.142942	58.154871	50.727365	89.242126	7.322134	0.057103	31.859070	242.324752	50.911859	65.859512
12:00:00.000 AM 11/27/2015		23.999168	46.894412	45.186311	46.799594	43.402447	88.287953	4.571263	0.016694	27.475779	9.774148	49.979815	44.084714	32.940159	31.716103	32.840160	31.403110	70.526627	1.120000	0.000000	17.912001	0.000000	42.504101	30.714388	57.352268	56.447534	56.604931	52.010707	95.115538	7.122000	0.077976	31.688999	59.628458	53.053146	53.288242
12:00:00.000 AM 11/28/2015		24.001323	32.188038	30.837739	32.010017	28.983883	87.964090	1.770241	0.000000	31.387909	43.047631	38.394480	27.929171	27.500200	27.084200	27.308200	24.400586	79.183633	0.062249	0.000000	29.992001	0.000000	34.777576	14.155493	35.173413	33.444511	34.973413	31.185201	94.000000	2.956349	0.000000	31.883337	183.964143	41.747430	40.042360
12:00:00.000 AM 11/29/2015		23.998909	28.751259	28.589967	28.493670	24.233405	83.700667	0.322352	0.000000	31.505417	68.227940	32.502533	16.878839	22.564600	22.127200	22.464600	20.334596	63.795591	0.000000	0.000000	31.107746	0.000000	32.143131	3.395775	38.402606	37.950702	37.702605	28.228768	92.247505	1.070140	0.000000	31.535999	332.789157	34.225564	48.136942
12:00:00.000 AM 11/30/2015		24.000686	35.173152	34.824467	34.920912	30.647673	84.209790	0.728688	0.000000	24.969791	81.554446	32.134926	29.986940	26.975453	26.953707	26.875453	24.864806	63.235060	0.052314	0.000000	18.785999	0.000000	31.975156	10.137466	46.131474	45.842231	45.409761	36.005698	93.174349	2.043825	0.000000	31.971001	351.750000	32.322369	60.561678
12:00:00.000 AM 12/1/2015		23.998637	40.994824	40.405542	41.018855	38.632569	91.323515	1.542270	0.000000	30.567096	17.500083	34.609778	36.031323	35.454125	35.451710	35.254125	31.880687	83.540161	0.014085	0.000000	22.297991	0.000000	32.293925	18.594795	46.995391	46.405169	47.253307	45.715863	97.000000	4.440000	0.000000	31.493000	96.653386	37.809549	47.707853
12:00:00.000 AM 12/2/2015		24.001973	33.041661	31.957174	32.933322	31.079946	92.447487	1.544441	0.005241	26.306000	38.667693	33.330554	25.801373	27.481928	27.454819	27.381928	25.941824	85.592814	0.008016	0.000000	26.306000	0.000000	32.457377	9.908653	39.802794	39.156287	39.605389	37.582429	96.000000	4.586481	0.093140	26.306000	210.884000	34.968327	41.080024
12:00:00.000 AM 12/3/2015		23.998819	37.402040	33.683301	37.135287	32.876568	84.152060	5.078932	0.000000	26.306000	56.409087	36.717790	36.434690	32.639799	28.265209	32.539799	31.017087	69.480159	3.209486	0.000000	26.306000	0.000000	33.619844	29.357741	42.960990	40.049203	42.368713	35.153707	94.000000	6.394000	0.000000	26.306000	316.849505	40.284976	56.146938
12:00:00.000 AM 12/4/2015		24.000106	37.095868	34.235999	36.836581	32.339384	83.050050	3.837213	0.000000	28.141131	63.094779	38.430135	34.536957	32.429742	25.631610	32.229741	28.709242	70.784861	0.052104	0.000000	24.899000	0.000000	35.971783	16.319006	46.250996	45.660159	45.750996	37.282845	90.098196	8.379722	0.000000	32.300999	342.025948	42.106084	60.837027
12:00:00.000 AM 12/5/2015		24.001041	30.011737	28.769132	29.899143	28.334548	93.402429	1.526867	0.000000	29.442131	50.487190	34.175400	27.594759	25.922846	24.445090	25.822845	24.434423	89.940239	0.012097	0.000000	27.344000	0.000000	32.723330	11.236603	35.218128	33.958052	35.106759	33.713513	95.257937	3.426000	0.000000	31.063000	266.866799	35.650737	47.494612
12:00:00.000 AM 12/6/2015		23.998169	29.829140	28.756881	29.729140	28.747574	95.681523	1.330473	0.000000	29.312123	37.994335	35.245943	28.973938	27.128200	24.572400	27.028200	25.886863	95.000000	0.000000	0.000000	27.344000	0.000000	33.160001	16.628338	33.491469	31.673413	33.391468	32.473968	96.000000	2.782869	0.000000	31.990999	185.890220	38.351014	39.362678
12:00:00.000 AM 12/7/2015		24.002022	35.399800	34.725493	35.265629	32.900544	91.118645	1.207089	0.000000	23.741354	77.222398	35.364593	32.308260	26.926295	26.908367	26.826294	25.938879	70.306773	0.000000	0.000000	16.957001	0.000000	32.624983	16.321458	47.651195	47.143227	47.169721	41.300032	97.000000	2.891348	0.000000	31.990999	340.510934	38.788061	61.029186
12:00:00.000 AM 12/8/2015		23.999148	37.967126	36.281225	37.939545	36.298449	93.731411	2.588519	0.000000	30.468064	27.379164	39.231801	35.183489	33.419962	29.153785	33.319960	32.180338	86.519920	0.000000	0.000000	29.037001	0.000000	37.043607	29.251375	42.873307	42.163347	42.781474	39.487999	97.000000	6.105578	0.000000	32.417999	119.918164	42.683182	44.689084
12:00:00.000 AM 12/19/2015		23.998965	25.240194	19.966711	24.951359	19.219755	77.911141	5.148127	0.000000	29.493094	40.666694	32.134266	20.061178	22.075697	16.361220	21.775697	15.050680	69.970297	1.300797	0.000000	29.459999	0.000000	31.975609	8.889605	27.531423	23.351395	27.076482	22.471829	88.501984	9.552684	0.000000	30.255322	181.608350	32.254917	29.349184
12:00:00.000 AM 12/20/2015		23.999923	31.590272	27.709521	31.089012	22.943876	70.838747	4.990802	0.000000	27.781200	49.729781	31.826510	24.960408	19.994257	17.045090	19.794257	14.985819	60.499006	0.778000	0.000000	17.368999	0.000000	31.714218	7.469799	42.027579	37.672817	41.253175	30.122917	83.000000	8.670635	0.000000	31.497000	269.639604	31.944087	38.211854
12:00:00.000 AM 12/24/2015		23.999900	44.925917	42.047562	44.591757	38.254943	77.397578	5.908277	0.000000	30.956400	62.527036	47.507683	40.650221	39.542914	35.700998	39.241317	33.674526	69.726190	0.334669	0.000000	19.517000	0.000000	42.509845	29.817264	56.206375	53.876893	56.243626	52.813298	88.922619	12.551587	0.000000	32.181000	292.726190	54.651280	51.166825
12:00:00.000 AM 12/25/2015		24.000697	40.098626	39.508659	39.826978	34.961767	82.158035	1.279267	0.000000	24.308083	59.854205	40.524927	32.541626	32.604970	32.546918	32.412724	29.898965	68.742515	0.000000	0.000000	19.517000	0.000000	36.284145	13.399862	45.401799	44.429142	44.915800	37.223293	90.984000	5.007921	0.000000	31.386000	264.091270	42.900050	51.262188
12:00:00.000 AM 12/26/2015		23.999408	36.644837	36.113639	36.594403	34.761879	92.821655	0.958208	0.001200	31.386000	18.315983	34.964091	32.261740	31.826400	31.601402	31.726400	29.790607	88.698603	0.056338	0.000000	31.386000	0.000000	32.792010	15.935843	41.567474	41.444848	41.667475	40.575095	96.234343	2.278000	0.025220	31.386000	97.589178	38.595975	39.925372
12:00:00.000 AM 12/27/2015		24.001047	36.366022	33.905247	36.261547	33.624815	89.831479	3.403038	0.008916	23.333036	15.745393	38.675814	33.507239	32.064891	30.148520	31.764891	26.453676	79.548323	0.331992	0.000000	18.931999	0.000000	35.714986	25.825634	42.068463	41.768862	42.168463	41.279227	97.000000	5.954183	0.062345	31.386000	98.271825	40.069233	40.235431
12:00:00.000 AM 12/28/2015		23.998454	29.084696	26.906572	28.879221	25.451065	86.345131	2.216517	0.014466	24.113235	9.295115	33.275036	26.696713	26.393812	22.271457	26.293812	21.527881	76.376984	0.000000	0.000000	21.599001	0.000000	32.492918	23.695462	33.451794	33.275698	33.351792	32.434476	96.000000	4.322134	0.149153	29.188999	48.655311	35.378539	29.345762
12:00:00.000 AM 1/5/2016		24.000562	18.118636	15.770732	17.842537	11.799352	76.635358	2.052329	0.000000	27.940454	82.882779	22.213048	5.901458	8.834809	8.814889	8.734809	4.959296	61.547619	0.000000	0.000000	17.327999	0.000000	16.305529	-14.082259	28.056151	23.500000	27.456151	16.845694	87.518887	5.417495	0.000000	31.822001	351.065089	28.977311	36.739388
12:00:00.000 AM 1/6/2016		23.998970	25.669877	24.157658	25.275420	18.083362	73.224405	1.621442	0.000000	23.763463	76.690777	19.898126	17.453031	15.476056	15.072837	15.352314	11.170107	59.376238	0.132265	0.000000	17.327999	0.000000	11.465662	0.275929	36.563565	33.917200	35.763564	23.728288	83.994048	3.859719	0.000000	28.771999	342.590818	27.234570	46.131954
12:00:00.000 AM 1/7/2016		24.000098	33.376786	32.859251	32.709009	22.178644	64.889009	1.001332	0.000000	28.771999	64.312490	27.670091	29.127725	27.054200	26.456400	26.754200	18.548157	45.858847	0.000000	0.000000	28.771999	0.000000	23.945605	15.340090	43.033002	41.984095	41.776938	24.982514	82.000000	3.009980	0.000000	28.771999	331.794411	31.347548	58.967487
12:00:00.000 AM 1/8/2016		24.000880	33.866478	33.515799	33.713516	30.525650	87.606533	0.724190	0.004903	22.887850	26.108991	30.416796	30.193021	29.862651	29.815726	29.372490	21.361623	70.347390	0.000000	0.000000	21.596001	0.000000	28.771521	16.317074	37.572167	37.479799	37.572167	36.535740	96.000000	1.854871	0.056267	28.771999	131.316103	31.787812	41.110812
12:00:00.000 AM 1/9/2016		23.999374	43.179279	41.964167	43.300490	41.507611	93.869338	2.615410	0.005393	21.831045	38.839415	31.885476	41.540154	39.261034	37.518887	39.330616	38.381297	85.580517	0.446894	0.000000	21.596001	0.000000	31.792878	37.020839	46.526746	45.165868	46.526746	43.739462	97.000000	5.067729	0.128986	21.921000	226.860558	31.967222	50.667350
12:00:00.000 AM 1/10/2016		23.999996	27.632891	19.785778	27.523789	24.429564	87.660056	8.285928	0.009544	28.869065	35.541736	31.926952	26.090905	16.196825	7.277137	16.083135	11.335857	73.862823	0.000000	0.000000	21.921000	0.000000	31.880424	15.398741	43.092400	43.007199	43.192399	41.758128	96.000000	13.589641	0.135279	31.885000	163.670659	31.997644	40.373682
12:00:00.000 AM 1/11/2016		23.999981	12.023541	3.933660	11.852611	6.425498	78.008218	5.270026	0.000000	21.744826	70.152320	31.901767	14.747034	8.783333	-0.881548	8.683333	3.323243	67.686000	3.443114	0.000000	16.026155	0.000000	31.862469	11.214962	15.930876	8.485000	15.730876	11.520916	89.436255	7.429423	0.000000	30.395880	372.430279	31.948832	20.507806
12:00:00.000 AM 1/12/2016		24.001365	17.623227	8.438656	17.443124	12.982215	81.940043	7.831257	0.000000	27.896775	63.141090	31.732797	23.351179	12.713546	3.840239	12.513546	7.854677	72.353293	2.622000	0.000000	25.041553	0.000000	31.248295	16.507447	23.285089	16.752390	23.185089	20.941028	92.312749	12.836978	0.000000	30.882900	319.328685	31.891234	26.941888
12:00:00.000 AM 1/15/2016		24.000000	34.918934	32.796323	34.826955	32.640803	91.442813	3.034340	0.007641	24.058711	28.469479	31.738253	28.925029	26.052250	26.052250	25.952250	24.222825	82.300833	0.000000	0.000000	21.184000	0.000000	31.508284	28.570115	40.696417	38.050667	40.426500	36.098864	96.000000	5.582500	0.057375	26.399000	176.495833	31.884312	29.045819
12:00:00.000 AM 1/16/2016		24.000000	29.596191	23.361253	29.259122	23.767006	79.057326	6.684028	0.000000	26.454771	53.642604	31.916112	27.729573	27.844583	20.116500	27.444583	18.638985	65.465833	3.849167	0.000000	16.123447	0.000000	31.887340	24.052800	34.392084	28.893583	34.299250	32.597235	93.071667	9.168333	0.000000	31.265294	343.436667	31.930790	29.656719
12:00:00.000 AM 1/17/2016		24.000000	15.446101	6.334403	15.203021	8.869662	74.901736	6.765729	0.000000	29.345765	35.909861	30.474921	15.185682	7.179917	-3.996000	7.034417	1.627121	66.704167	4.675833	0.000000	25.474152	0.000000	27.051900	5.404626	27.046750	21.632750	26.646750	20.014997	82.560833	8.622500	0.000000	30.634824	148.781667	31.873199	23.757138
12:00:00.000 AM 1/18/2016		24.000278	9.290865	-0.844045	9.140865	4.002315	78.759861	6.755764	0.000000	30.302400	62.267361	19.836917	7.010297	5.485000	-3.576750	5.385000	1.128241	69.052500	4.754167	0.000000	29.974867	0.000000	14.822385	0.372459	12.900417	3.119500	12.662917	6.830234	83.000000	9.575000	0.000000	31.745843	342.963333	26.431885	14.199729
12:00:00.000 AM 1/19/2016		24.000000	12.894625	7.030830	12.664087	6.013052	74.229271	3.925174	0.000000	30.919089	99.525278	13.731649	8.010233	6.218583	-2.672083	6.118583	2.371882	58.406667	0.499167	0.000000	30.203796	0.000000	8.230121	2.234024	20.995250	17.141250	20.495250	9.869827	85.000000	7.974167	0.000000	32.023998	446.604167	19.741989	17.810166
12:00:00.000 AM 1/21/2016		24.000278	20.692500	19.239173	20.480292	16.263246	82.782282	1.255237	0.000000	30.846986	23.299462	19.630806	16.756913	14.721351	11.814929	14.621351	10.946971	80.000000	0.000000	0.000000	26.055625	0.000000	14.901659	8.103505	25.328190	24.427667	25.028190	20.270909	87.235196	3.080833	0.000000	31.722153	109.532110	24.105588	22.741412
12:00:00.000 AM 1/22/2016		24.000000	23.237055	22.187819	22.933386	16.817202	76.886789	1.080279	0.000000	30.523703	56.570513	25.415174	21.109086	18.349415	17.186622	18.141221	12.148460	56.615385	0.152627	0.000000	30.219982	0.000000	23.248534	12.222869	27.286360	25.376254	26.655147	21.236232	91.000000	2.173222	0.000000	31.830134	228.280100	29.066655	27.627153
12:00:00.000 AM 1/23/2016		23.999444	23.709188	20.968776	23.381459	17.370871	76.793491	2.494541	0.000000	30.144617	94.398856	23.712569	18.469788	18.053094	16.075836	17.853093	13.111795	64.193630	0.000000	0.000000	30.006001	0.000000	19.790442	11.210527	30.542092	28.260017	29.942092	20.168863	86.271130	5.097990	0.000000	30.486805	450.345059	28.605461	28.213799
12:00:00.000 AM 1/24/2016		24.000000	26.392258	23.622297	26.069030	20.786970	79.571782	2.961062	0.000000	28.052461	83.567184	24.733090	20.731479	18.547906	16.653049	18.347907	15.179018	66.419382	0.000000	0.000000	16.058629	0.000000	18.560518	10.407744	33.638963	31.152715	33.038963	25.886017	87.652429	7.354219	0.000000	31.632999	403.120301	30.107846	29.905879
12:00:00.000 AM 1/25/2016		24.000556	33.664613	30.271009	33.310166	27.644821	78.973418	4.245581	0.000000	27.603730	80.280755	29.929305	27.529755	25.974074	21.150969	25.774074	21.215203	64.515101	0.921717	0.000000	25.542476	0.000000	27.375712	21.212853	41.772315	38.799578	41.072315	36.029106	90.923986	6.964736	0.000000	30.272511	406.498741	31.790638	33.611064
12:00:00.000 AM 1/27/2016		24.000556	27.745055	21.744926	27.446104	22.238329	79.676116	5.948445	0.000000	29.121411	37.714574	31.899408	24.620151	25.158132	16.814429	24.858131	18.031932	73.376981	3.909925	0.000000	16.054001	0.000000	31.838909	20.669722	30.031417	25.186489	29.641201	25.060456	88.400833	8.320267	0.000000	31.706230	151.592160	31.933932	30.542323
12:00:00.000 AM 1/28/2016		24.000000	30.446928	24.652700	30.180823	25.790654	82.734552	6.206158	0.000000	24.907891	36.773685	31.678846	26.842286	25.461468	17.843536	25.161468	19.359517	76.842500	3.800501	0.000000	21.243000	0.000000	31.336155	20.064923	35.838199	30.756547	35.535446	31.109831	92.518364	7.445371	0.000000	30.025742	254.630525	31.872906	37.830499
12:00:00.000 AM 1/29/2016		24.000278	24.926091	19.027881	24.518774	16.490691	70.210054	5.546056	0.000000	27.560372	102.872763	30.819310	21.297350	21.541353	12.977880	21.241354	14.501164	56.677527	0.000000	0.000000	21.243000	0.000000	29.457227	5.519917	29.146077	27.626483	28.478548	21.629820	77.469950	10.391486	0.000000	29.883034	471.026734	31.883792	41.687828
